"Gen","WT","Res","comp1","comp2","comp3","comp4","comp5","comp6","comp7","comp8","comp9","comp10","comp11","comp12","comp13","comp14","comp15","comp16","comp17","comp18","comp19","comp20","comp21","comp22","comp23","comp24","comp25","comp26","comp27","comp28","comp29","comp30","comp31","comp32","comp33","comp34","comp35","comp36","comp37","comp38","comp39","comp40","comp41","comp42","comp43","comp44","comp45","comp46","comp47","comp48","comp49","comp50","comp51","comp52","comp53","comp54","comp55","comp56","comp57","comp58","comp59","comp60","comp61","comp62","comp63","comp64","comp65","comp66","comp67","comp68","comp69","comp70","comp71","comp72","comp73","comp74","comp75","comp76","comp77","comp78","comp79","comp80","comp81","comp82","comp83","comp84","comp85","comp86","comp87","comp88","comp89","comp90","comp91","comp92","comp93","comp94","comp95","comp96","comp97","comp98","comp99","comp100","CR","sum"
1,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,9912,1,2,0,2,3,2,3,1,0,2,0,1,1,1,2,0,0,2,1,0,2,2,0,2,0,2,1,0,0,0,1,5,0,1,3,1,0,1,1,1,0,0,0,1,2,2,0,0,0,0,1,0,1,0,1,2,0,0,0,0,0,0,1,0,0,1,0,2,1,0,0,1,0,1,0,2,0,2,0,1,0,0,2,1,2,0,2,2,1,0,2,2,0,0,0,0,0,4,0,0,0,87
3,1,9794,6,1,2,4,7,1,2,0,2,3,1,3,0,2,4,3,1,4,1,1,6,1,1,2,2,3,3,3,0,3,2,9,1,3,2,4,1,3,1,5,0,2,1,6,3,5,3,4,1,0,2,2,2,0,5,2,0,1,0,2,1,0,4,0,1,3,0,3,1,0,1,2,1,2,0,0,1,2,2,0,0,0,8,2,6,1,2,3,3,0,2,2,1,1,0,1,0,4,0,1,0,205
4,2,9717,9,2,1,2,5,1,0,0,2,4,4,4,0,4,3,2,3,5,2,2,9,3,0,3,3,4,4,7,2,3,0,10,5,4,1,11,4,3,1,1,1,3,2,9,3,7,4,4,4,0,2,3,1,2,6,4,1,0,0,6,1,0,5,1,4,0,0,0,3,0,1,3,2,6,1,0,6,1,2,0,0,1,7,2,7,0,4,3,3,1,5,3,1,2,1,1,1,5,1,2,0,281
5,5,9587,18,2,5,4,6,2,0,0,5,8,7,8,0,6,4,2,6,7,1,2,9,3,1,4,3,5,4,11,1,3,1,8,6,3,1,12,5,1,2,2,2,3,5,9,9,10,6,5,6,1,4,4,2,3,2,6,0,1,1,8,2,2,7,2,6,4,1,3,5,1,2,5,3,6,4,2,10,1,3,0,1,2,12,4,7,0,4,8,2,2,9,2,1,1,2,0,5,9,0,3,0,408
6,5,9475,20,5,7,3,9,2,2,1,4,10,6,5,0,21,6,0,5,10,1,5,12,5,1,5,2,7,6,13,4,4,3,9,8,3,7,9,10,2,4,1,3,9,6,12,6,13,7,5,6,1,6,5,3,4,5,8,1,4,0,7,6,2,8,5,3,4,4,4,5,3,4,5,3,10,2,2,15,1,5,0,2,3,15,7,6,0,3,6,3,3,7,5,0,1,4,2,3,4,1,6,0,520
7,8,9361,29,4,9,4,15,2,4,2,6,12,7,5,0,18,7,0,8,8,1,9,10,4,3,7,2,10,9,10,6,3,3,11,10,1,6,11,2,2,7,1,6,10,10,18,4,21,4,5,8,3,6,6,7,6,6,14,1,5,0,10,5,6,5,3,6,6,1,2,7,1,6,7,4,15,2,6,18,0,5,1,2,4,19,7,8,1,5,7,3,2,12,7,1,3,7,4,1,8,1,5,0,631
8,14,9206,23,5,9,7,12,4,2,4,10,11,3,11,1,26,5,4,13,8,1,14,9,5,4,8,3,14,8,13,7,3,4,15,13,2,6,9,4,3,4,3,5,8,11,14,6,25,2,13,9,6,6,10,11,14,4,14,1,5,1,14,9,8,5,4,8,9,4,0,11,2,8,11,4,17,0,14,21,2,4,1,4,8,17,11,7,2,6,11,8,2,16,11,0,8,11,5,4,10,2,5,1,779
9,13,9067,32,8,14,15,14,7,2,4,14,10,3,7,2,28,8,8,15,9,1,16,8,6,6,8,7,19,6,16,8,3,4,14,15,3,9,11,7,2,6,6,6,11,12,30,8,26,3,13,10,6,10,12,15,17,3,17,2,8,2,10,12,9,6,4,15,8,6,0,4,1,13,9,2,19,0,14,22,3,7,0,2,8,19,9,4,4,4,12,9,5,13,10,3,14,14,7,4,6,4,12,1,919
10,17,8890,50,9,14,17,10,8,4,3,17,14,5,11,2,25,2,9,16,13,3,17,7,8,12,6,12,18,5,25,18,1,5,20,23,5,13,11,12,1,6,6,12,15,18,31,12,37,2,15,11,5,11,11,13,12,5,14,3,11,3,13,13,18,5,3,25,4,8,1,4,1,13,11,3,25,1,12,19,4,11,0,3,10,17,8,5,6,5,18,13,3,16,11,4,14,21,6,8,11,4,12,0,1093
