"Gen","WT","Res","comp1","comp2","comp3","comp4","comp5","comp6","comp7","comp8","comp9","comp10","comp11","comp12","comp13","comp14","comp15","comp16","comp17","comp18","comp19","comp20","comp21","comp22","comp23","comp24","comp25","comp26","comp27","comp28","comp29","comp30","comp31","comp32","comp33","comp34","comp35","comp36","comp37","comp38","comp39","comp40","comp41","comp42","comp43","comp44","comp45","comp46","comp47","comp48","comp49","comp50","comp51","comp52","comp53","comp54","comp55","comp56","comp57","comp58","comp59","comp60","comp61","comp62","comp63","comp64","comp65","comp66","comp67","comp68","comp69","comp70","comp71","comp72","comp73","comp74","comp75","comp76","comp77","comp78","comp79","comp80","comp81","comp82","comp83","comp84","comp85","comp86","comp87","comp88","comp89","comp90","comp91","comp92","comp93","comp94","comp95","comp96","comp97","comp98","comp99","comp100","CR","sum"
1,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,9993,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7
3,0,9985,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15
4,0,9968,0,1,1,1,3,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,1,0,0,32
5,0,9963,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,5,2,1,1,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,1,0,0,1,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,37
6,0,9944,0,4,0,0,0,0,0,0,0,1,0,7,0,0,0,0,0,0,0,0,0,0,3,1,1,2,0,0,0,0,0,0,0,4,7,1,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,2,1,0,0,0,0,1,1,0,1,0,2,1,0,0,0,0,1,0,1,0,3,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,56
7,0,9940,0,6,0,1,1,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,4,1,0,3,0,0,0,0,0,0,1,1,9,0,2,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,3,0,5,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,60
8,0,9936,0,7,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,2,1,0,2,2,0,0,0,0,0,0,3,5,0,2,0,2,0,0,1,1,1,0,0,0,0,0,0,0,0,0,3,1,0,0,3,0,0,0,0,0,1,0,0,0,0,0,2,0,3,0,12,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,64
9,0,9939,0,7,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,2,0,0,0,1,0,1,1,0,0,1,0,0,0,2,4,1,1,1,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,5,2,0,0,3,0,2,0,0,0,1,0,0,0,0,0,1,0,3,0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,61
10,1,9926,0,6,0,0,0,0,0,1,0,0,1,7,0,0,0,0,0,1,1,3,0,0,0,0,0,0,2,0,0,1,1,0,0,3,6,1,3,2,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3,2,0,0,1,0,3,1,0,0,2,0,0,0,0,0,1,1,6,0,5,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,1,0,73
11,0,9901,0,6,0,1,0,0,1,2,0,0,3,8,0,0,1,1,0,1,2,4,0,0,0,0,0,0,4,0,0,0,3,0,0,4,6,0,3,4,2,0,0,0,1,0,0,0,0,0,1,0,0,2,0,1,3,0,0,2,0,5,0,0,0,1,0,1,0,0,1,0,1,9,0,4,0,0,0,0,0,0,0,1,1,0,0,0,2,1,0,0,0,0,1,0,0,0,0,1,3,1,0,99
12,0,9908,0,6,0,0,0,0,1,1,0,0,1,8,0,0,0,0,0,2,2,7,0,0,0,0,0,0,4,0,0,0,3,0,0,4,6,0,0,3,2,0,0,0,0,0,0,0,0,0,1,0,0,3,0,1,4,0,0,0,0,5,1,0,0,0,1,1,0,0,1,0,1,7,0,3,1,0,0,0,0,0,0,0,2,0,0,0,2,1,0,0,1,0,1,0,0,0,0,1,3,1,0,92
13,0,9893,0,8,0,0,0,0,2,1,0,0,0,9,0,0,0,0,0,3,2,9,0,0,0,0,0,1,2,0,0,0,1,0,0,6,3,0,0,2,2,0,1,0,0,0,0,1,0,1,1,0,0,5,0,1,5,0,0,1,0,6,2,0,0,0,0,2,1,0,1,1,3,7,1,3,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,1,1,1,0,0,0,1,2,2,0,107
14,0,9877,0,10,0,0,0,0,3,2,0,0,0,7,1,0,0,0,0,4,2,9,0,0,0,0,0,2,1,0,0,0,1,0,0,6,2,1,0,1,3,0,2,0,0,1,1,0,1,2,2,0,0,4,0,1,9,0,0,1,0,4,2,0,0,0,0,0,1,0,0,1,3,12,2,1,0,0,1,0,0,0,0,1,1,0,0,0,2,1,0,0,0,2,1,1,0,1,0,2,5,0,0,123
15,0,9854,0,10,0,0,0,1,4,2,0,0,0,7,0,0,0,0,0,5,2,8,0,0,0,1,0,5,1,0,0,0,3,2,0,5,2,1,0,0,3,0,3,0,0,2,0,0,3,0,2,1,0,8,0,1,11,0,0,1,1,3,2,0,0,0,0,0,0,0,0,1,3,20,0,1,0,0,0,0,0,0,0,2,2,0,0,0,2,0,0,0,0,3,0,2,1,1,0,0,8,0,0,146
16,0,9845,0,11,0,0,0,1,5,0,0,0,0,7,0,0,0,0,0,6,0,6,0,0,0,1,0,11,2,0,0,0,1,4,0,9,2,2,1,0,2,0,0,0,0,2,0,0,0,0,1,0,0,6,0,2,12,0,1,1,1,5,1,0,0,0,0,0,0,0,0,2,1,22,0,3,0,0,0,0,0,0,0,0,4,0,0,1,2,0,0,0,0,7,0,2,1,1,1,0,5,0,0,155
17,0,9859,0,14,1,0,0,2,6,1,1,0,0,6,0,0,0,0,0,3,0,6,0,0,0,0,0,9,2,1,0,0,2,6,0,11,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,4,0,1,10,0,1,0,0,4,1,0,0,0,0,0,0,0,0,0,1,19,0,2,0,0,0,0,0,0,0,0,2,0,0,1,2,0,0,0,0,9,0,1,0,1,0,0,6,0,0,141
18,0,9844,0,11,1,0,0,2,5,1,2,0,0,8,0,0,0,0,0,4,0,6,1,1,0,0,0,17,1,0,0,0,5,2,0,9,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,9,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,2,14,0,2,0,1,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,18,0,3,0,0,0,0,11,0,0,156
19,0,9852,1,5,1,0,0,3,5,0,1,0,0,5,0,0,0,0,0,7,0,4,1,0,1,0,0,20,0,0,0,0,3,1,0,11,0,0,0,0,3,0,2,1,0,0,0,0,1,0,0,0,1,8,0,0,7,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,3,14,0,1,0,2,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,17,0,2,0,0,0,0,11,0,0,148
20,0,9847,0,5,3,0,0,5,5,0,1,0,0,6,0,0,0,1,0,6,0,4,1,0,1,0,0,18,0,0,0,0,2,1,0,8,0,0,0,0,7,0,2,2,0,0,0,0,3,0,0,1,1,12,0,0,5,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,2,12,0,0,0,4,0,0,0,1,0,1,2,0,0,0,0,0,0,0,1,13,0,4,0,0,0,0,9,0,0,153
21,1,9831,0,7,5,0,0,3,4,1,2,0,0,7,0,0,0,1,0,6,0,3,3,0,1,0,0,22,0,0,0,0,1,1,0,8,0,1,0,0,6,0,0,1,0,0,0,0,3,0,0,0,2,15,0,1,4,0,0,0,0,4,0,0,0,0,0,0,2,0,0,0,5,13,0,1,1,4,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,11,0,4,0,0,0,0,11,0,0,168
22,0,9840,1,5,3,0,0,4,3,2,1,0,0,8,0,0,0,3,0,2,0,0,5,0,1,0,0,30,0,0,0,0,0,1,0,12,0,0,0,0,7,0,0,0,0,0,0,0,3,1,0,0,1,15,0,2,1,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,3,13,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,13,1,1,1,0,0,0,8,1,0,160
23,0,9817,0,4,2,0,1,3,3,0,1,0,0,8,0,0,0,2,0,2,0,0,7,0,1,0,0,32,1,0,0,0,1,1,0,14,1,0,0,0,9,0,0,0,0,0,0,0,3,1,0,0,0,21,0,1,0,0,0,0,0,2,0,0,1,0,0,0,2,0,1,0,5,16,0,1,0,0,0,0,0,1,1,0,2,0,0,0,1,0,0,0,0,16,3,0,0,0,0,0,10,2,0,183
24,0,9806,0,1,0,1,0,2,2,0,0,0,0,10,0,0,0,1,0,5,0,0,11,0,1,0,0,40,2,0,0,0,3,0,0,13,1,0,0,0,11,0,1,0,0,0,0,0,1,1,0,0,0,15,0,2,0,0,0,0,0,0,0,0,1,0,1,0,2,0,1,0,8,15,0,1,0,0,0,0,0,0,3,1,3,0,0,0,0,0,0,0,0,16,6,0,0,0,0,0,9,3,0,194
25,0,9791,0,0,0,2,0,2,3,0,0,0,0,10,0,0,1,1,0,4,0,0,8,0,3,0,0,40,2,0,0,1,1,0,1,16,3,0,0,0,13,0,0,0,0,1,0,0,2,1,0,0,0,15,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,11,14,0,2,0,0,0,0,0,1,1,2,5,0,0,0,0,0,0,0,0,21,3,0,0,0,0,0,10,5,0,209
